_id,facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
9623,RESIDENTIAL CARE ELDERLY,342700830,REDWOOD SENIOR CARE,REDWOOD SENIOR CARE LLC,"SMEU, CHRISTINE",(847) 544-8760,9502 ORANGEVALE AVE.,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,5/27/2020,,5252025
11147,RESIDENTIAL CARE ELDERLY,342701030,SUNGARDEN VILLA IV,ASSISTED CARE EXPERTS INC,"ROBINSON, RUSSELLE",(916) 904-0221,303 OAK CANYON WAY,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,6/10/2021,,5252025
11148,RESIDENTIAL CARE ELDERLY,342701029,SUNGARDEN VILLA V,ASSISTED CARE EXPERTS INC,"ROBINSON, RUSSELLE",(916) 904-0221,304 OAK CANYON WAY,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,6/10/2021,,5252025
11938,RESIDENTIAL CARE ELDERLY,345002985,VILLA ELISA-FOLSOM,EL RETIRO SENIOR SERVICES LLC,"WORSFOLD, MAGGIE POSADAS",(916) 932-4461,124 HILLSWOOD DRIVE,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,4/19/2023,,5252025
12358,RESIDENTIAL CARE ELDERLY,347004061,WILLOW CREEK MANOR,"LEPADAT, GABRIELA","LEPADAT, GABRIELA",(916) 984-6918,216 WILLOW CREEK DR,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,8/20/2009,,5252025
12443,RESIDENTIAL CARE ELDERLY,342700427,WOODVIEW CARE HOME,WOODVIEW CARE HOME LLC,"NEGRU, INGRID DIANA",(773) 318-3588,120 WOODVIEW DR,FOLSOM,CA,95630,SACRAMENTO,59,6,LICENSED,2/22/2019,,5252025
1891,RESIDENTIAL CARE ELDERLY,342701286,BEATRICE HOME CARE,BEATRICE HOME CARE INC,"CLARK, BEATRICE",(916) 270-3961,1014 FERNANDO WY,GALT,CA,95632,SACRAMENTO,27,6,LICENSED,7/11/2023,,5252025
4137,RESIDENTIAL CARE ELDERLY,342700903,EHIMAS RESIDENTIAL CARE,EHIMAS RESIDENTIAL CARE LLC,STEPHANIE SIEWE,(916) 912-8042,407 MAPLE STREET,GALT,CA,95632,SACRAMENTO,27,15,LICENSED,11/2/2020,,5252025
8871,RESIDENTIAL CARE ELDERLY,342701548,PACIFIC FAMILY HOMECARE,FIJIAN ANGELS HOME CARE LLC,"SETAREKI, TAVAITA",(724) 434-4646,695 SUMMIT LAKES WAY,GALT,CA,95632,SACRAMENTO,27,6,LICENSED,2/4/2025,,5252025
4364,RESIDENTIAL CARE ELDERLY,347001241,ESKATON GOLD RIVER LODGE,ESKATON,ALFREDO CRUZ,(916) 852-7900,11390 COLOMA RD,GOLD RIVER,CA,95670,SACRAMENTO,27,134,LICENSED,6/10/1999,,5252025
683,RESIDENTIAL CARE ELDERLY,345920192,ADL CARE SERVICES,ADL CARE SERVICES CORPORATION,LORENA VILLAMOR,(916) 508-6236,5805 CANARY ROAD,NORTH HIGHLANDS,CA,95660,SACRAMENTO,59,6,LICENSED,9/26/2024,,5252025
861,RESIDENTIAL CARE ELDERLY,342700595,ALECSANDRU'S LOVING CARE,ALECSANDRU'S LOVING CARE LLC,"LITA, REBECA",(916) 550-0963,6129 SUNDAY DRIVE,NORTH HIGHLANDS,CA,95660,SACRAMENTO,59,6,LICENSED,9/25/2019,,5252025
5526,RESIDENTIAL CARE ELDERLY,347003494,GREEN FIELD HAVEN,"KONONOV, LARISA S.","KONONOV, LARISA",(916) 482-1314,3620 WINONA WAY,NORTH HIGHLANDS,CA,95660,SACRAMENTO,59,6,LICENSED,3/26/2007,,5252025
7102,RESIDENTIAL CARE ELDERLY,345920084,LEGACY SENIOR CARE II,LEGACY SENIOR CARE LLC,"TUILOMA, ADI LINA",(916) 701-7737,3624 OWENS WAY,NORTH HIGHLANDS,CA,95660,SACRAMENTO,59,6,LICENSED,4/3/2024,,5252025
7684,RESIDENTIAL CARE ELDERLY,347001629,MARIA'S HOME CARE,"COSTEA, ANDREI",ANDREI COSTEA,(916) 344-5487,5914 CANARY DRIVE,NORTH HIGHLANDS,CA,95660,SACRAMENTO,59,6,LICENSED,1/22/2001,,5252025
11437,RESIDENTIAL CARE ELDERLY,340310966,TAYLOR HOME,FILOMENA TAYLOR,"TAYLOR, FILOMENA",(916) 332-1946,3832 MILTON WAY,NORTH HIGHLANDS,CA,95660,SACRAMENTO,59,6,LICENSED,8/30/1988,,5252025
11438,RESIDENTIAL CARE ELDERLY,340317735,"TAYLOR HOME II, THE",FILOMENA TAYLOR,FILOMENA TAYLOR,(916) 348-8451,3609 PLYMOUTH DRIVE,NORTH HIGHLANDS,CA,95660,SACRAMENTO,59,6,LICENSED,3/12/1993,,5252025
12082,RESIDENTIAL CARE ELDERLY,345920088,VISTA ESPERANZA,"PSYNERGY PROGRAMS, INC","VALENCIA, BRANDY",(415) 590-0579,5240 JACKSON STREET,NORTH HIGHLANDS,CA,95660,SACRAMENTO,59,54,LICENSED,9/10/2024,,5252025
170,RESIDENTIAL CARE ELDERLY,342700782,"7121 MAIN, LLC","7121 MAIN, LLC","COLEMAN, ROBERT",(707) 592-4004,7121 MAIN AVE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,10/12/2020,,5252025
914,RESIDENTIAL CARE ELDERLY,345920133,ALL SEASONS GOLDEN GATE,"ALL SEASONS, LLC","CHIKIVCHUK, GALINA",(916) 776-6665,9470 GOLDEN GATE AVE.,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,5/28/2024,,5252025
917,RESIDENTIAL CARE ELDERLY,342700187,ALL SEASONS PHEASANT RIDGE,ALL SEASONS LLC,"MOLITVENIK, ANATOLIY",(916) 776-6665,8556 PHEASANT RIDGE LANE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,11/28/2017,,5252025
920,RESIDENTIAL CARE ELDERLY,347005010,"ALL SEASONS, LLC","ALL SEASONS, LLC",ANATOLIY MOLITVENIK,(916) 776-6665,8731 CENTRAL AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,11/14/2012,,5252025
967,RESIDENTIAL CARE ELDERLY,345002854,ALMOND GROVE ASSISTED LIVING,"ALMOND HOUSE ASSISTED LIVING, LLC","PRICE, DARRELL",(916) 988-7506,6135 ALMOND AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,78,LICENSED,3/25/2022,,5252025
968,RESIDENTIAL CARE ELDERLY,342700525,ALMOND HEIGHTS,ALMOND HEIGHTS MSL LLC;MSL COMMUNITY MGMT LLC,"MACDONALD, STEPHEN",(916) 542-7988,8685 GREENBACK LN,ORANGEVALE,CA,95662,SACRAMENTO,59,145,LICENSED,3/29/2019,,5252025
969,RESIDENTIAL CARE ELDERLY,347005369,ALMOND HOME CARE,EDIVINE INC.,"ROMENA, ANGELINA",(916) 817-1668,6701 ALMOND AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,12/24/2014,,5252025
1701,RESIDENTIAL CARE ELDERLY,345920235,AUNT DOTTIE'S PLACE 2,AUNT DOTTIE'S PLACE 2,"KIDANE, SELAM",(707) 480-0342,6934 HICKORY AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,4/11/2025,,5252025
1915,RESIDENTIAL CARE ELDERLY,342700947,BELHAVEN ESTATE,BELHAVEN SENIOR CARE LLC,"WILSON, JENNIFER",(831) 801-4626,9048 ELM AVE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,5/26/2021,,5252025
1916,RESIDENTIAL CARE ELDERLY,342700946,BELHAVEN ESTATE II,BELHAVEN SENIOR CARE LLC,"BROOKS, DANIEL",(831) 801-4626,9046 ELM AVE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,2/2/2021,,5252025
2083,RESIDENTIAL CARE ELDERLY,342700545,BETHESDA SENIOR CARE,"BOSTANCHYAN, DAVID","BOSTANCHYAN, DAVID",(916) 627-0305,8874 NIMBUS WAY,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,7/30/2019,,5252025
2189,RESIDENTIAL CARE ELDERLY,345003021,BLOSSOM RESIDENTIAL 1,ALENA TRIPADUSH & RALUCA SOLOVYEV,"TRIPADUSH, ALENA",(916) 578-9821,8934 VAN MOORE LANE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,8/29/2023,,5252025
2190,RESIDENTIAL CARE ELDERLY,342700462,BLOSSOM RESIDENTIAL CARE HOME,BLOSSOM RESIDENTIAL CARE HOME LLC,"TRIPADUSH, ALENA",(916) 578-9821,6604 WOODMORE OAKS DR,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,1/17/2019,,5252025
2193,RESIDENTIAL CARE ELDERLY,345920078,BLOSSOM VALE SENIOR LIVING,ORANGEVALE SH LLC; INTEGRAL SENIOR LIVING ET AL,"SHANKLIN, DANIELLE",(916) 560-1149,6125 HAZEL AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,120,LICENSED,3/14/2024,,5252025
2789,RESIDENTIAL CARE ELDERLY,345002805,CARLTON SENIOR LIVING ORANGEVALE,CARLTON SENIOR LIVING LLC;CARLTON OPERATIONS ET AL,"DIRAR, EMANUEL",(916) 988-2200,8773 OAK RD,ORANGEVALE,CA,95662,SACRAMENTO,59,136,LICENSED,11/17/2021,,5252025
3031,RESIDENTIAL CARE ELDERLY,342700157,"CHALET, THE",ORANGEVALE SENIOR LIVING LLC,SUSIE DIZON,(925) 787-2740,6487 MAIN STREET,ORANGEVALE,CA,95662,SACRAMENTO,59,41,LICENSED,1/8/2018,,5252025
3365,RESIDENTIAL CARE ELDERLY,342700393,COMFORT & CARE,COMFORT & CARE LLC,"GROZAV, OKSANA",(916) 220-8873,6916 DRYWOOD WAY,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,10/23/2018,,5252025
3628,RESIDENTIAL CARE ELDERLY,347001579,CROWN JEWEL,IONEL DASCALESCU,IONEL DASCALESCU,(916) 989-5501,9222 ROCK CANYON WAY,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,11/10/2000,,5252025
4112,RESIDENTIAL CARE ELDERLY,342700960,ECLIPSE HOME CARE,"SAEGER, MAGDALENA","SAEGER, MAGDALENA",(916) 904-6551,9374 MANETTE WAY,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,4/1/2021,,5252025
4216,RESIDENTIAL CARE ELDERLY,347005517,ELIM RANCH,"ELIM CARE, INC.",EDWARD LEE,(916) 759-9019,8149 SANTA JUANITA AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,10/30/2014,,5252025
4279,RESIDENTIAL CARE ELDERLY,345002839,EMERALD ESTATE SENIOR LIVING,COSTAR INVESTMENTS LLC,"COSTAR, KIMI",(916) 947-6155,7100 KENNETH AVE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,2/28/2022,,5252025
4399,RESIDENTIAL CARE ELDERLY,347001224,ETTYS' CARE,ETELKA GINGA,ETELKA GINGA,(916) 988-5713,8840 CENTRAL AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,7/30/1999,,5252025
4727,RESIDENTIAL CARE ELDERLY,347004228,FOUR SEASONS CARE HOME,IOAN NAGY,IOAN NAGY,(916) 910-9419,8322 CENTRAL AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,8/25/2009,,5252025
4793,RESIDENTIAL CARE ELDERLY,342700560,FRIENDLY CARE HOME II,"JURAVLE, CLAUDIA CAMELIA","JURAVLE, CLAUDIA CAMELIA",(916) 792-6371,9009 PLUM BLOSSOM CT,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,6/5/2019,,5252025
4992,RESIDENTIAL CARE ELDERLY,347001619,GLEN CREEK VILLA II-RES. CARE FAC. FOR THE ELDERLY,"OSANU, FLORINEL","OSANU, NICOLETA",(916) 988-8285,8510 ELM AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,12/1/2000,,5252025
5033,RESIDENTIAL CARE ELDERLY,345002825,"GOLD HOME 2, THE",GOLD HOME ELDER CARE INC,"KENT, JENNIFER",(916) 223-9394,5944 ALMOND AVE.,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,8/20/2021,,5252025
5034,RESIDENTIAL CARE ELDERLY,340317657,"GOLD HOME, THE","MARIUT, GINA & PETER","MARIUT, GINA & PETER",(916) 987-7368,6029 DAHBOY WAY,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,5/27/1993,,5252025
5372,RESIDENTIAL CARE ELDERLY,342700317,GRACE HOME II,NELSON S. JACINTO,NELSON JACINTO,(916) 607-6225,9260 LOMA LANE,ORANGEVALE,CA,95662,SACRAMENTO,59,24,LICENSED,6/1/2018,,5252025
5738,RESIDENTIAL CARE ELDERLY,345920307,"HARMONY SENIOR HOME CARE, LLC","HARMONY SENIOR HOME CARE, LLC","OMELIAN, IRYNA",(279) 236-9978,6405 BIG BEAR CT,ORANGEVALE,CA,95662,SACRAMENTO,59,6,PENDING,,,5252025
5784,RESIDENTIAL CARE ELDERLY,342700196,HAZEL PARK SENIOR CARE,CHIWEN ENTERPRISES LLC,"HILDEBRANDT, CHI-WEN",(916) 988-2122,7540 HAZEL AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,12/11/2017,,5252025
7379,RESIDENTIAL CARE ELDERLY,342700142,LOVE YOU MOM,LOVE YOU MOM LLC,"GERGI, EDUARD",(916) 807-4319,6809 MELLODORA DRIVE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,6/30/2017,,5252025
7915,RESIDENTIAL CARE ELDERLY,345002817,MERYL'S CARE HOME,MERYL'S BOARD & CARE HOME LLC,"ABELARDO, BERYL",(916) 467-2492,9495 DEANNA AVE.,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,10/27/2021,,5252025
8226,RESIDENTIAL CARE ELDERLY,345920080,MY BROTHER'S HOUSE,MY BROTHER'S HOUSE LLC,"MATA, MARY",(916) 548-4409,8501 OAKCREEK COVE WAY,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,12/29/2023,,5252025
8794,RESIDENTIAL CARE ELDERLY,347004215,ORANGE VILLAS HOME CARE,"ORANGE VILLAS HOME CARE, LLC","LAZA, ESTHER",(916) 987-5780,6851 BEECH AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,8/25/2009,,5252025
8797,RESIDENTIAL CARE ELDERLY,347004232,ORANGEVALE HOME CARE,SMILCA CAZA,SMILCA CAZA,(916) 987-8878,6829 BEECH AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,4/29/2009,,5252025
9286,RESIDENTIAL CARE ELDERLY,342700783,"PLC 7117 MAIN, LLC","PLC 7117 MAIN, LLC",GLADYS GASTA,(707) 592-4004,7117 MAIN AVE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,10/12/2020,,5252025
9287,RESIDENTIAL CARE ELDERLY,342700785,"PLC 7125 MAIN, LLC","7125 MAIN, LLC",GLADYS GASTA,(707) 592-4004,7125 MAIN AVE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,12/18/2020,,5252025
9502,RESIDENTIAL CARE ELDERLY,347005864,QUEEN OF HEARTS ELDERCARE,QUEEN OF HEARTS ELDERCARE INC,"CINDY,SOTO",(916) 988-6764,9464 OAK AVE,ORANGEVALE,CA,95662,SACRAMENTO,59,14,LICENSED,1/25/2016,,5252025
9680,RESIDENTIAL CARE ELDERLY,347005479,RENAISSANCE SENIOR CARE,LILLIANA LAPADAT,LILLI LAPADAT,(916) 932-4303,7316 MAIN AVENUE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,9/30/2014,,5252025
9998,RESIDENTIAL CARE ELDERLY,345920128,ROYAL SENIOR CARE,ROYAL SENIOR CARE INC.,"GERGI, VALENTIN",(916) 989-1655,6530 NOEMI LN.,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,7/25/2024,,5252025
10518,RESIDENTIAL CARE ELDERLY,342700184,SHEARWATER RESIDENCE,SANCTUARY SENIOR SERVICES INC,"THOMAS, REBECCA",(916) 989-1060,6526 MAIN AVE,ORANGEVALE,CA,95662,SACRAMENTO,59,16,LICENSED,2/16/2018,,5252025
11614,RESIDENTIAL CARE ELDERLY,347004466,TRAJAN VILLA CARE HOME,FLORICA SOTEA,FLORICA SOTEA,(916) 358-6907,6201 TRAJAN DRIVE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,4/16/2010,,5252025
11691,RESIDENTIAL CARE ELDERLY,342700486,TUSCANY VILLA CARE HOME,"YERBY, ANDREA","YERBY, ANDREA",(916) 385-7034,8505 CLOUDCROFT WAY,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,1/22/2019,,5252025
11786,RESIDENTIAL CARE ELDERLY,345920066,VAN MOORE VILLA,"NICULAI, SEFORA","NICULAI, SEFORA",(916) 218-8355,8924 VAN MOORE LANE,ORANGEVALE,CA,95662,SACRAMENTO,59,6,LICENSED,10/24/2023,,5252025
4226,RESIDENTIAL CARE ELDERLY,347003944,ELITE HOME CARE,"SVETLANA, VOLOSCIUC","SVETLANA, VOLOSCIUC",(916) 638-8391,3292 OSELOT WAY,RANCHO CORDOVA,CA,95670,SACRAMENTO,27,6,LICENSED,12/16/2009,,5252025
5522,RESIDENTIAL CARE ELDERLY,342701438,GREEN BELL CARE HOME INC,GREEN BELL CARE HOME INC,"CHO, NAMJUNG",(916) 767-1983,12798 MISSION PEAK WAY,RANCHO CORDOVA,CA,95742,SACRAMENTO,27,6,LICENSED,9/27/2024,,5252025
6651,RESIDENTIAL CARE ELDERLY,342700797,JOYFUL LIVING RESIDENTIAL CARE,JOYFUL LIVING RESIDENTIAL CARE LLC,"MOYA, GERARDO",(916) 790-8163,12655 SOLSBERRY WAY,RANCHO CORDOVA,CA,95742,SACRAMENTO,27,6,LICENSED,7/6/2020,,5252025
7623,RESIDENTIAL CARE ELDERLY,342701494,MANNAT ASSISTED LIVING,MANNAT ASSISTED LIVING,"BHATIA, SIMRANJIT KAUR",(916) 841-9449,12050 COUNTRY GARDEN DRIVE,RANCHO CORDOVA,CA,95742,SACRAMENTO,27,6,LICENSED,1/30/2025,,5252025
9391,RESIDENTIAL CARE ELDERLY,342701314,PRIMECARE SENIOR SERVICES LLC,PRIMECARE SENIOR SERVICES LLC,"KAGECHE, FRANCIS M",(916) 294-7388,3931 RILEY ANTON WAY,RANCHO CORDOVA,CA,95742,SACRAMENTO,27,4,LICENSED,1/23/2024,,5252025
9569,RESIDENTIAL CARE ELDERLY,342701436,RANCHO RESIDENTIAL,RANCHO RESIDENTIAL LLC,MENDOZA AILEEN MAE,(916) 619-7896,12057 ALERIA,RANCHO CORDOVA,CA,95742,SACRAMENTO,27,6,LICENSED,11/25/2024,,5252025
9971,RESIDENTIAL CARE ELDERLY,347003623,ROYAL GARDENS ELDER CARE,"DIZON, ROBERTO & SHIRLEY","DIZON, SHIRLEY V.",(916) 382-4123,10812 GLENHAVEN WAY,RANCHO CORDOVA,CA,95670,SACRAMENTO,27,6,LICENSED,3/17/2008,,5252025
10529,RESIDENTIAL CARE ELDERLY,342701356,SHERRY'S RCFE LLC,SHERRY'S RCFE LLC,"AHUJA, SHERRY V.",(650) 690-4881,10609 CHARBONO WAY,RANCHO CORDOVA,CA,95670,SACRAMENTO,27,6,LICENSED,6/13/2024,,5252025
11030,RESIDENTIAL CARE ELDERLY,342701321,ST. MARTIN'S CARE HOME,MMM SEGIS LIDOR FAMILY INC,"RODIL, MARTIN",(916) 934-9327,10720 BECLAN DRIVE,RANCHO CORDOVA,CA,95670,SACRAMENTO,27,6,LICENSED,3/4/2024,,5252025
11104,RESIDENTIAL CARE ELDERLY,347005361,SUMMERSET ASSISTED LIVING,SUMMERSET ASSISTED LIVING LLC,DANIELLE BARRY,(916) 330-1300,2341 VEHICLE DR,RANCHO CORDOVA,CA,95670,SACRAMENTO,27,135,LICENSED,8/28/2014,,5252025
11274,RESIDENTIAL CARE ELDERLY,347004852,"SUNRIVER SENIOR CARE, LLC.","SUNRIVER SENIOR CARE, LLC.","DIZON, SUSIE",(916) 853-1925,11229 PECOS RIVER COURT,RANCHO CORDOVA,CA,95670,SACRAMENTO,27,6,LICENSED,6/13/2012,,5252025
11467,RESIDENTIAL CARE ELDERLY,347003936,TENDER HOME SENIOR CARE,"MARINOVA, VALENTINA","MARINOVA, VALENTINA",(916) 851-1888,3499 PONZI COURT,RANCHO CORDOVA,CA,95670,SACRAMENTO,27,6,LICENSED,8/22/2008,,5252025
12062,RESIDENTIAL CARE ELDERLY,347005412,VIRGINIA DENISE COUNTRY HOME,"VIRGINIA DENISE COUNTRY HOME, LLC.","FERMO, AILEEN",(916) 813-0460,2305 VIRGINIA DENISE LANE,RIO LINDA,CA,95673,SACRAMENTO,59,6,LICENSED,7/25/2014,,5252025
313,RESIDENTIAL CARE ELDERLY,312700901,A LOVING AND JOYFUL HOME RCFE,A LOVING AND JOYFUL HOME RCFE LLC,"HEYDON, ANITA",(916) 918-2429,609 HERNANDEZ LANE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,12/7/2020,,5252025
314,RESIDENTIAL CARE ELDERLY,315002913,A LOVING ARM HOME LLC,A LOVING ARM HOME LLC,"INVIERNO, VERONICA R.",(916) 872-0384,409 GLIMMER PLACE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,8/31/2022,,5252025
1785,RESIDENTIAL CARE ELDERLY,315920236,A&C HARMONY CARE HOME,A&C HARMONY CARE HOME LLC,"NASTASE, CLAUDIA ADINA",(916) 540-7673,6040 BIG BEND DRIVE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,4/4/2025,,5252025
184,RESIDENTIAL CARE ELDERLY,317005454,A-1 ELDERLY CARE,"FLORADALE VILLA, INC.",SIMONA TIF,(916) 472-6432,103 MCLAREN COURT,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,10/30/2014,,5252025
188,RESIDENTIAL CARE ELDERLY,315002957,A-PLUS SENIOR CARE,A-PLUS SENIOR CARE LLC,"BALINT,CARMENUTA(CARMEN)",(916) 572-6970,6540 ROSE BRIDGE DRIVE,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,12/27/2022,,5252025
472,RESIDENTIAL CARE ELDERLY,312701001,A1 SENIOR CARE 2,PAIGE & ZOIE CARE HOME LLC,"TACANDONG, DAISYREE",(916) 472-4543,2040 SYMPHONY AVE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,6/16/2021,,5252025
474,RESIDENTIAL CARE ELDERLY,315920286,A1 SENIOR CARE 4,TACANDONG SENIOR CARE LLC,"TACANDONG, DAISYREE",(279) 336-1702,201 STAR DREAM COURT,ROSEVILLE,CA,95747,PLACER,59,6,PENDING,,,5252025
475,RESIDENTIAL CARE ELDERLY,312700395,A1SENIOR CARE,TACANDONG CARE HOMES LLC,"TACANDONG, DAISYREE",(916) 740-7715,217 HINGHAM CT,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,2/25/2019,,5252025
486,RESIDENTIAL CARE ELDERLY,317004845,AAA HOME CARE,"BENIPAYO-FLORES, LLC.","FLORES, FRANKLYN",(916) 773-1207,6268 GRAND CANYON DR.,ROSEVILLE,CA,95678,PLACER,59,5,LICENSED,3/16/2012,,5252025
540,RESIDENTIAL CARE ELDERLY,315920006,ABLOOM SENIOR LIVING,ABLOOM SENIOR LIVING LLC,"DROBENYUK, YURIY",(916) 621-9441,100 KENMARE CT,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,8/14/2023,,5252025
705,RESIDENTIAL CARE ELDERLY,315001631,ADVANCED HEALTHCARE - RCFE,"URZEALA, CARMEN","URZEALA, CARMEN",(916) 789-0177,251 DIAMOND OAKS ROAD,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,6/29/2005,,5252025
790,RESIDENTIAL CARE ELDERLY,315920182,AGAPE VILLA CARE HOME,SILVER MBHD INC,"DHALIWAL, HARDEEP",(916) 771-6941,3594 OLD COUNTRY CT,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,4/25/2025,,5252025
826,RESIDENTIAL CARE ELDERLY,315002920,AIM ELDERLY CARE,AIM ELDERLY CARE LLC,"HARDOSUBROTO, ALFONSUS",(530) 305-8766,1397 SUN TREE DR,ROSEVILLE,CA,95661,PLACER,59,6,LICENSED,10/3/2022,,5252025
857,RESIDENTIAL CARE ELDERLY,315920146,ALDEREEN SENIOR CARE,MANDEVILLA CORPORATION,"ROBERTO, MAUREEN",(707) 853-7028,2248 CHALLENGER WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,8/22/2024,,5252025
904,RESIDENTIAL CARE ELDERLY,315920243,ALL GRACE SENIOR CARE LLC,ALL GRACE SENIOR CARE LLC,"MARTIN, RAMSEY L",(916) 742-6496,208 WALPOLE COURT,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,2/7/2025,,5252025
919,RESIDENTIAL CARE ELDERLY,315920308,"ALL SEASONS ROSEVILLE, LLC","ALL SEAONS ROSEVILLE, LLC","JACKSON, SAYEH",(916) 896-3099,308 WOOD FALLS CT,ROSEVILLE,CA,95678,PLACER,59,6,PENDING,,,5252025
973,RESIDENTIAL CARE ELDERLY,315920010,ALOHA CARE HOME,"QUEBADA ENTERPRISE, LLC","QUEBADA, KATHRYN M.",(916) 467-8910,6017 SHIMMER FALLS DR,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,7/14/2023,,5252025
1137,RESIDENTIAL CARE ELDERLY,312700994,AMETHYST GROVE ASSISTED LIVING,"AMETHYST GROVE ASSISTED LIVING, INC.","ALLEN, MARC",(916) 250-1128,2145 CUMBERLAND LOOP,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,5/18/2021,,5252025
1293,RESIDENTIAL CARE ELDERLY,345003013,"ANGELS ASSISTED LIVING,INC.",ANGELS ASSISTED LIVING,"BHATIA, SIMRANJIT",(916) 841-9449,1526 CRESTMONT OAK DRIVE,ROSEVILLE,CA,95661,SACRAMENTO,59,6,LICENSED,5/24/2023,,5252025
1700,RESIDENTIAL CARE ELDERLY,315002901,AUNT DOTTIE'S PLACE,AUNT DOTTIE'S PLACE L.L.C.,"KIDANE, SELAM",(916) 773-2514,224 SAGEMOOR COURT,ROSEVILLE,CA,95678,PLACER,59,6,LICENSED,7/28/2022,,5252025
2152,RESIDENTIAL CARE ELDERLY,315002812,BLESSED HOMECARE 2 ROSEVILLE,BLESSED HOMECARE LLC,"ARGANA, FERDINAND",(209) 834-4040,4100 SHORTHORN WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,11/12/2021,,5252025
2207,RESIDENTIAL CARE ELDERLY,315002994,BLUE OAKS SENIOR CARE,BLUE OAKS SENIOR CARE LLC,"ALDEA, SABRINA",(916) 617-8834,4065 PEABODY WAY,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,3/21/2023,,5252025
2259,RESIDENTIAL CARE ELDERLY,317005219,BONITA HOME CARE,ALENA ALLA POLYAKOVA,"POLYAKOVA, ANNA",(916) 772-6667,7189 LIVERPOOL LANE,ROSEVILLE,CA,95747,PLACER,59,6,LICENSED,1/8/2014,,5252025
